,PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG
5702,81050,Laymon Stewart,1969,14,2,181,Draft,1610612749,Milwaukee,Bucks,MIL,Lakeland,College/University,0
5703,81027,Jerry Conley,1969,14,3,182,Draft,1610612760,Seattle,SuperSonics,SEA,Morehead State,College/University,0
5704,80998,Bill Boight,1969,14,4,183,Draft,1610612741,Chicago,Bulls,CHI,Southern Methodist,College/University,0
5705,81016,Mike Heckman,1969,14,5,184,Draft,1610612745,San Diego,Rockets,SDR,California-Irvine,College/University,0
5706,80969,Mike Dahl,1969,14,6,185,Draft,1610612737,Atlanta,Hawks,ATL,Oglethorpe,College/University,0
5707,80919,Rich Travis,1969,14,7,186,Draft,1610612752,New York,Knicks,NYK,Oklahoma City,College/University,0
5708,76336,Mack Calvin,1969,14,8,187,Draft,1610612747,Los Angeles,Lakers,LAL,Southern California,College/University,1
5709,80988,Perry Johnson,1969,14,9,188,Draft,1610612764,Baltimore,Bullets,BLT,Robert Morris,College/University,0
5710,81055,Bob Beamon,1969,15,1,189,Draft,1610612756,Phoenix,Suns,PHX,Texas-El Paso,College/University,0
5711,81053,Stan Wiodarszek,1969,15,2,190,Draft,1610612749,Milwaukee,Bucks,MIL,La Salle,College/University,0
5712,81035,Ernie Powell,1969,15,3,191,Draft,1610612760,Seattle,SuperSonics,SEA,Southern California,College/University,0
5713,81020,Jerry Nickens,1969,15,4,192,Draft,1610612745,San Diego,Rockets,SDR,Tougaloo,College/University,0
5714,80967,Norm Carmichael,1969,15,5,193,Draft,1610612737,Atlanta,Hawks,ATL,Virginia,College/University,0
5715,80986,Jodie Harrison,1969,15,6,194,Draft,1610612764,Baltimore,Bullets,BLT,Illinois,College/University,0
5716,81059,Wayne Huckel,1969,16,1,195,Draft,1610612756,Phoenix,Suns,PHX,Davidson,College/University,0
5717,81052,Bill Voigt,1969,16,2,196,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
5718,81029,Danny Cornett,1969,16,3,197,Draft,1610612760,Seattle,SuperSonics,SEA,Morehead State,College/University,0
5719,81015,Dick Groves,1969,16,4,198,Draft,1610612745,San Diego,Rockets,SDR,San Jose State,College/University,0
5720,80968,Buddy Cornelius,1969,16,5,199,Draft,1610612737,Atlanta,Hawks,ATL,Jacksonville State,College/University,0
5721,80985,Phil Harris,1969,16,6,200,Draft,1610612764,Baltimore,Bullets,BLT,Texas A&M,College/University,0
5722,81057,Howie Dickerman,1969,17,1,201,Draft,1610612756,Phoenix,Suns,PHX,Central Connecticut State,College/University,0
5723,81046,Lynn Phillips,1969,17,2,202,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
5724,81032,Steve Honeycutt,1969,17,3,203,Draft,1610612760,Seattle,SuperSonics,SEA,Kansas State,College/University,0
5725,81018,Steve Howell,1969,17,4,204,Draft,1610612745,San Diego,Rockets,SDR,Ohio State,College/University,0
5726,80979,John Tolmie,1969,17,5,205,Draft,1610612737,Atlanta,Hawks,ATL,Navy,College/University,0
5727,80984,Tom Haggart,1969,17,6,206,Draft,1610612764,Baltimore,Bullets,BLT,Brandeis,College/University,0
5728,81065,Al Nuness,1969,18,1,207,Draft,1610612756,Phoenix,Suns,PHX,Minnesota,College/University,0
5729,81041,Ken Hall,1969,18,2,208,Draft,1610612749,Milwaukee,Bucks,MIL,Westminster (PA),College/University,0
5730,81021,Joe Pridgen,1969,18,3,209,Draft,1610612745,San Diego,Rockets,SDR,North Carolina Central,College/University,0
5731,80976,Cliff Parsons,1969,18,4,210,Draft,1610612737,Atlanta,Hawks,ATL,Air Force,College/University,0
5732,80981,Chip Case,1969,18,5,211,Draft,1610612764,Baltimore,Bullets,BLT,Virginia,College/University,0
5733,81056,Solomon Davis,1969,19,1,212,Draft,1610612756,Phoenix,Suns,PHX,Kentucky State,College/University,0
5734,81022,Blaine Royer,1969,19,2,213,Draft,1610612745,San Diego,Rockets,SDR,Illinois State,College/University,0
5735,77766,Grady O'Malley,1969,19,3,214,Draft,1610612737,Atlanta,Hawks,ATL,Manhattan,College/University,1
5736,76984,Brian Heaney,1969,19,4,215,Draft,1610612764,Baltimore,Bullets,BLT,Acadia (CAN),College/University,1
5737,81066,Jim Plump,1969,20,1,216,Draft,1610612756,Phoenix,Suns,PHX,Northern Arizona,College/University,0
5738,80977,Carl Rodwell,1969,20,2,217,Draft,1610612737,Atlanta,Hawks,ATL,California-Riverside,College/University,0
5739,80991,Stan McKain,1969,20,3,218,Draft,1610612764,Baltimore,Bullets,BLT,Southern University,College/University,0
5740,76979,Elvin Hayes,1968,1,1,1,Draft,1610612745,San Diego,Rockets,SDR,Houston,College/University,1
5741,78392,Wes Unseld,1968,1,2,2,Draft,1610612764,Baltimore,Bullets,BLT,Louisville,College/University,1
5742,77227,Bob Kauffman,1968,1,3,3,Draft,1610612760,Seattle,SuperSonics,SEA,Guilford,College/University,1
5743,76192,Tom Boerwinkle,1968,1,4,4,Draft,1610612741,Chicago,Bulls,CHI,Tennessee,College/University,1
5744,76002,Zaid Abdul-Aziz,1968,1,5,5,Draft,1610612758,Cincinnati,Royals,CIN,Iowa State,College/University,1
5745,77636,Otto Moore,1968,1,6,6,Draft,1610612765,Detroit,Pistons,DET,Texas-Pan American,College/University,1
5746,77815,Charlie Paulk,1968,1,7,7,Draft,1610612749,Milwaukee,Bucks,MIL,Northeastern State,College/University,1
5747,76883,Gary Gregor,1968,1,8,8,Draft,1610612756,Phoenix,Suns,PHX,South Carolina,College/University,1
5748,78567,Ron Williams,1968,1,9,9,Draft,1610612744,San Francisco,Warriors,SFW,West Virginia,College/University,1
5749,77061,Wilmer Hosket,1968,1,10,10,Draft,1610612752,New York,Knicks,NYK,Ohio State,College/University,1
5750,77013,Bill Hewitt,1968,1,11,11,Draft,1610612747,Los Angeles,Lakers,LAL,Southern California,College/University,1
5751,76379,Don Chaney,1968,1,12,12,Draft,1610612738,Boston,Celtics,BOS,Houston,College/University,1
5752,76951,Skip Harlicka,1968,1,13,13,Draft,1610612737,Atlanta,Hawks,ATL,South Carolina,College/University,1
5753,76922,Shaler Halimon,1968,1,14,14,Draft,1610612755,Philadelphia,76ers,PHL,Utah State,College/University,1
5754,78367,John Trapp,1968,2,1,15,Draft,1610612745,San Diego,Rockets,SDR,Nevada-Las Vegas,College/University,1
5755,76956,Art Harris,1968,2,2,16,Draft,1610612760,Seattle,SuperSonics,SEA,Stanford,College/University,1
5756,77840,Loy Petersen,1968,2,3,17,Draft,1610612741,Chicago,Bulls,CHI,Oregon State,College/University,1
5757,77892,Bob Quick,1968,2,4,18,Draft,1610612764,Baltimore,Bullets,BLT,Xavier,College/University,1
5758,80851,Ron Dunlap,1968,2,5,19,Draft,1610612741,Chicago,Bulls,CHI,Illinois,College/University,0
5759,77351,Emanuel Leaks,1968,2,6,20,Draft,1610612765,Detroit,Pistons,DET,Niagara,College/University,1
5760,76485,Dick Cunningham,1968,2,7,21,Draft,1610612756,Phoenix,Suns,PHX,Murray State,College/University,1
5761,80893,Gene Moore,1968,2,8,22,Draft,1610612749,Milwaukee,Bucks,MIL,Saint Louis,College/University,0
5762,77338,Stu Lantz,1968,3,1,23,Draft,1610612745,San Diego,Rockets,SDR,Nebraska,College/University,1
5763,80882,Jeff Ockel,1968,3,2,24,Draft,1610612760,Seattle,SuperSonics,SEA,Utah,College/University,0
5764,80781,Donald Dee,1968,3,3,25,Draft,1610612765,Detroit,Pistons,DET,St. Mary of the Plains,College/University,0
5765,80841,Ron Nelson,1968,3,4,26,Draft,1610612764,Baltimore,Bullets,BLT,New Mexico,College/University,0
5766,76759,Pat Frink,1968,3,5,27,Draft,1610612758,Cincinnati,Royals,CIN,Colorado,College/University,1
5767,76740,Fred Foster,1968,3,6,28,Draft,1610612758,Cincinnati,Royals,CIN,Miami (OH),College/University,1
5768,80777,Donald Sidle,1968,3,7,29,Draft,1610612744,San Francisco,Warriors,SFW,Oklahoma,College/University,0
5769,77489,Don May,1968,3,8,30,Draft,1610612752,New York,Knicks,NYK,Dayton,College/University,1
5770,77712,Dave Newmark,1968,3,9,31,Draft,1610612741,Chicago,Bulls,CHI,Columbia,College/University,1
5771,78189,Garfield Smith,1968,3,10,32,Draft,1610612738,Boston,Celtics,BOS,Eastern Kentucky,College/University,1
5772,80843,Jack Thompson,1968,3,11,33,Draft,1610612764,Baltimore,Bullets,BLT,South Carolina,College/University,0
5773,80879,Ed Johnson,1968,3,12,34,Draft,1610612760,Seattle,SuperSonics,SEA,Tennessee State,College/University,0
5774,78568,Sam Williams,1968,3,13,35,Draft,1610612749,Milwaukee,Bucks,MIL,Iowa,College/University,1
5775,80895,Art Beatty,1968,3,14,36,Draft,1610612756,Phoenix,Suns,PHX,American,College/University,0
5776,76103,Harry Barnes,1968,4,1,37,Draft,1610612745,San Diego,Rockets,SDR,Northeastern,College/University,1
5777,80880,Henry Logan,1968,4,2,38,Draft,1610612760,Seattle,SuperSonics,SEA,Western Carolina,College/University,0
5778,77427,Mike Lynn,1968,4,3,39,Draft,1610612741,Chicago,Bulls,CHI,California-Los Angeles,College/University,1
5779,80844,Dallas Thornton,1968,4,4,40,Draft,1610612764,Baltimore,Bullets,BLT,Kentucky Wesleyan,College/University,0
5780,80805,Daniel Sparks,1968,4,5,41,Draft,1610612758,Cincinnati,Royals,CIN,Weber State,College/University,0
5781,77716,Rich Niemann,1968,4,6,42,Draft,1610612765,Detroit,Pistons,DET,Saint Louis,College/University,1
5782,80630,Edgar Lacey,1968,4,7,43,Draft,1610612744,San Francisco,Warriors,SFW,California-Los Angeles,College/University,0
5783,80768,Warren Jabali,1968,4,8,44,Draft,1610612752,New York,Knicks,NYK,Wichita State,College/University,0
5784,76163,Ed Biedenbach,1968,4,9,45,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina State,College/University,1
5785,77164,Rich Johnson,1968,4,10,46,Draft,1610612738,Boston,Celtics,BOS,Grambling,College/University,1
5786,80829,Bob Warren,1968,4,11,47,Draft,1610612737,Atlanta,Hawks,ATL,Vanderbilt,College/University,0
5787,80871,Darryl Jones,1968,4,12,48,Draft,1610612745,San Diego,Rockets,SDR,Saint Benedict's Preparatory School,High School,0
5788,77192,Rich Jones,1968,4,13,49,Draft,1610612756,Phoenix,Suns,PHX,Memphis,College/University,1
5789,78190,Greg Smith,1968,4,14,50,Draft,1610612749,Milwaukee,Bucks,MIL,Western Kentucky,College/University,1
5790,80865,Glen Combs,1968,5,1,51,Draft,1610612745,San Diego,Rockets,SDR,Virginia Tech,College/University,0
5791,76915,Al Hairston,1968,5,2,52,Draft,1610612760,Seattle,SuperSonics,SEA,Bowling Green,College/University,1
5792,80860,Jim Tillman,1968,5,3,53,Draft,1610612741,Chicago,Bulls,CHI,Loyola-Chicago,College/University,0
5793,80835,Ed Chaplin,1968,5,4,54,Draft,1610612764,Baltimore,Bullets,BLT,Voorhees,College/University,0
5794,80800,Jim Kissane,1968,5,5,55,Draft,1610612758,Cincinnati,Royals,CIN,Boston College,College/University,0
5795,80693,Carl Fuller,1968,5,6,56,Draft,1610612765,Detroit,Pistons,DET,Bethune-Cookman,College/University,0
5796,76628,Jim Eakins,1968,5,7,57,Draft,1610612744,San Francisco,Warriors,SFW,Brigham Young,College/University,1
5797,80762,Hal Booker,1968,5,8,58,Draft,1610612752,New York,Knicks,NYK,Cheyney,College/University,0
5798,80790,Lou Shephard,1968,5,9,59,Draft,1610612747,Los Angeles,Lakers,LAL,Missouri State,College/University,0
5799,80752,Thad Jaracz,1968,5,10,60,Draft,1610612738,Boston,Celtics,BOS,Kentucky,College/University,0
5800,80825,Rusty Parker,1968,5,11,61,Draft,1610612737,Atlanta,Hawks,ATL,Miami (FL),College/University,0
5801,80814,Larry Miller,1968,5,12,62,Draft,1610612755,Philadelphia,76ers,PHL,North Carolina,College/University,0
5802,80888,Joe Franklin,1968,5,13,63,Draft,1610612749,Milwaukee,Bucks,MIL,Wisconsin,College/University,0
5803,80900,Harry Hollines,1968,5,14,64,Draft,1610612756,Phoenix,Suns,PHX,Denver,College/University,0
5804,80877,Eldridge Webb,1968,6,1,65,Draft,1610612745,San Diego,Rockets,SDR,Tulsa,College/University,0
5805,80878,Ron Guziak,1968,6,2,66,Draft,1610612760,Seattle,SuperSonics,SEA,Duquesne,College/University,0
5806,80847,Ken Barnett,1968,6,3,67,Draft,1610612741,Chicago,Bulls,CHI,Delaware,College/University,0
5807,80837,Joe Heiser,1968,6,4,68,Draft,1610612764,Baltimore,Bullets,BLT,Princeton,College/University,0
5808,80801,Calvin Martin,1968,6,5,69,Draft,1610612758,Cincinnati,Royals,CIN,Texas Southern,College/University,0
5809,76048,Wally Anderzunas,1968,6,6,70,Draft,1610612765,Detroit,Pistons,DET,Creighton,College/University,1
5810,76028,Bob Allen,1968,6,7,71,Draft,1610612744,San Francisco,Warriors,SFW,Marshall,College/University,1
5811,80763,Brian Brunkhorst,1968,6,8,72,Draft,1610612752,New York,Knicks,NYK,Marquette,College/University,0
5812,80662,Nick Pino,1968,6,9,73,Draft,1610612747,Los Angeles,Lakers,LAL,Kansas State,College/University,0
5813,80758,Jerry Newsom,1968,6,10,74,Draft,1610612738,Boston,Celtics,BOS,Indiana State,College/University,0
5814,80828,Phil Wagner,1968,6,11,75,Draft,1610612737,Atlanta,Hawks,ATL,Georgia Tech,College/University,0
5815,78547,Chuck Williams,1968,6,12,76,Draft,1610612755,Philadelphia,76ers,PHL,Colorado,College/University,1
5816,77293,Rod Knowles,1968,6,13,77,Draft,1610612756,Phoenix,Suns,PHX,Davidson,College/University,1
5817,80894,Fred Smith,1968,6,14,78,Draft,1610612749,Milwaukee,Bucks,MIL,Hawaii,College/University,0
5818,76015,Rick Adelman,1968,7,1,79,Draft,1610612745,San Diego,Rockets,SDR,Loyola-Marymount,College/University,1
5819,80881,Jim McKean,1968,7,2,80,Draft,1610612760,Seattle,SuperSonics,SEA,Washington State,College/University,0
5820,80668,Willie Davis,1968,7,3,81,Draft,1610612741,Chicago,Bulls,CHI,North Texas,College/University,0
5821,80845,Jasper Wilson,1968,7,4,82,Draft,1610612764,Baltimore,Bullets,BLT,Southern University,College/University,0
5822,80796,Dick Dumas,1968,7,5,83,Draft,1610612758,Cincinnati,Royals,CIN,Northeastern State,College/University,0
5823,80783,Larry Newbold,1968,7,6,84,Draft,1610612765,Detroit,Pistons,DET,Long Island-Brooklyn,College/University,0
5824,80776,Dave Reasor,1968,7,7,85,Draft,1610612744,San Francisco,Warriors,SFW,West Virginia,College/University,0
5825,80772,Bob Waldal,1968,7,8,86,Draft,1610612752,New York,Knicks,NYK,Dickinson State,College/University,0
5826,80787,Dennis Hrcka,1968,7,9,87,Draft,1610612747,Los Angeles,Lakers,LAL,Hillsdale,College/University,0
5827,80756,Mike Lewis,1968,7,10,88,Draft,1610612738,Boston,Celtics,BOS,Duke,College/University,0
5828,80826,Oscar Smith,1968,7,11,89,Draft,1610612737,Atlanta,Hawks,ATL,Elizabeth City State,College/University,0
5829,80812,Bill Jones,1968,7,12,90,Draft,1610612755,Philadelphia,76ers,PHL,Fairfield,College/University,0
5830,80890,Tom Kondla,1968,7,13,91,Draft,1610612749,Milwaukee,Bucks,MIL,Minnesota,College/University,0
5831,80902,Charles Parkes,1968,7,14,92,Draft,1610612756,Phoenix,Suns,PHX,Idaho State,College/University,0
5832,80876,Aaron Sellers,1968,8,1,93,Draft,1610612745,San Diego,Rockets,SDR,Jackson State,College/University,0
5833,80883,Willie Rogers,1968,8,2,94,Draft,1610612760,Seattle,SuperSonics,SEA,Oklahoma,College/University,0
5834,80852,Lloyd Higgins,1968,8,3,95,Draft,1610612741,Chicago,Bulls,CHI,Point Loma Nazarene,College/University,0
5835,77768,Barry Orms,1968,8,4,96,Draft,1610612764,Baltimore,Bullets,BLT,Saint Louis,College/University,1
5836,80807,Dave Williams,1968,8,5,97,Draft,1610612758,Cincinnati,Royals,CIN,Mississippi State,College/University,0
5837,80782,Harry Laurie,1968,8,6,98,Draft,1610612765,Detroit,Pistons,DET,St. Peter's,College/University,0
5838,80775,Walt Platkowski,1968,8,7,99,Draft,1610612744,San Francisco,Warriors,SFW,Bowling Green,College/University,0
5839,80767,Bobby Hooper,1968,8,8,100,Draft,1610612752,New York,Knicks,NYK,Dayton,College/University,0
5840,80792,John Smith,1968,8,9,101,Draft,1610612747,Los Angeles,Lakers,LAL,Colorado State-Pueblo,College/University,0
5841,80753,Julius Keye,1968,8,10,102,Draft,1610612738,Boston,Celtics,BOS,Alcorn State,College/University,0
5842,80820,Marin Baietti,1968,8,11,103,Draft,1610612737,Atlanta,Hawks,ATL,Manhattan,College/University,0
5843,80813,Melvin Jones,1968,8,12,104,Draft,1610612755,Philadelphia,76ers,PHL,Albany State (GA),College/University,0
5844,80896,Brian Clare,1968,8,13,105,Draft,1610612756,Phoenix,Suns,PHX,Denver,College/University,0
5845,80733,Elbert Miller,1968,8,14,106,Draft,1610612749,Milwaukee,Bucks,MIL,Nevada-Las Vegas,College/University,0
5846,80875,John Schetzsle,1968,9,1,107,Draft,1610612745,San Diego,Rockets,SDR,Ashland,College/University,0
5847,80885,Jimmy Smith,1968,9,2,108,Draft,1610612760,Seattle,SuperSonics,SEA,Utah State,College/University,0
5848,80848,Corky Bell,1968,9,3,109,Draft,1610612741,Chicago,Bulls,CHI,Loyola-Chicago,College/University,0
5849,80682,Wayne Chapman,1968,9,4,110,Draft,1610612764,Baltimore,Bullets,BLT,Western Kentucky,College/University,0
5850,80799,Butch Joyner,1968,9,5,111,Draft,1610612758,Cincinnati,Royals,CIN,Indiana,College/University,0
5851,80651,Vaughn Harper,1968,9,6,112,Draft,1610612765,Detroit,Pistons,DET,Syracuse,College/University,0
5852,80778,Art Wilmore,1968,9,7,113,Draft,1610612744,San Francisco,Warriors,SFW,San Francisco,College/University,0
5853,80761,Roger Bohnenstiel,1968,9,8,114,Draft,1610612752,New York,Knicks,NYK,Kansas,College/University,0
5854,80793,George Stone,1968,9,9,115,Draft,1610612747,Los Angeles,Lakers,LAL,Marshall,College/University,0
5855,80750,Bill Butler,1968,9,10,116,Draft,1610612738,Boston,Celtics,BOS,St. Bonaventure,College/University,0
5856,80821,Mack Daughty,1968,9,11,117,Draft,1610612737,Atlanta,Hawks,ATL,Albany State (GA),College/University,0
5857,80809,Clarence Brookins,1968,9,12,118,Draft,1610612755,Philadelphia,76ers,PHL,Temple,College/University,0
5858,80887,Cliff Berger,1968,9,13,119,Draft,1610612749,Milwaukee,Bucks,MIL,Kentucky,College/University,0
5859,80901,Mervin Jackson,1968,9,14,120,Draft,1610612756,Phoenix,Suns,PHX,Utah,College/University,0
5860,80863,Mike Butler,1968,10,1,121,Draft,1610612745,San Diego,Rockets,SDR,Memphis,College/University,0
5861,77244,Joe Kennedy,1968,10,2,122,Draft,1610612760,Seattle,SuperSonics,SEA,Duke,College/University,1
5862,80861,Mike Weaver,1968,10,3,123,Draft,1610612741,Chicago,Bulls,CHI,Northwestern,College/University,0
5863,80831,Steve Adelman,1968,10,4,124,Draft,1610612764,Baltimore,Bullets,BLT,Boston College,College/University,0
5864,80808,Robert Wyendanet,1968,10,5,125,Draft,1610612758,Cincinnati,Royals,CIN,Vanderbilt,College/University,0
5865,80780,Tom Baack,1968,10,6,126,Draft,1610612765,Detroit,Pistons,DET,Nebraska,College/University,0
5866,80774,Bob Heaney,1968,10,7,127,Draft,1610612744,San Francisco,Warriors,SFW,Santa Clara,College/University,0
5867,80760,Sylvester Adams,1968,10,8,128,Draft,1610612752,New York,Knicks,NYK,North Carolina A&T,College/University,0
5868,80784,Charles Alford,1968,10,9,129,Draft,1610612747,Los Angeles,Lakers,LAL,East Carolina,College/University,0
5869,80755,Ivan Leschinsky,1968,10,10,130,Draft,1610612738,Boston,Celtics,BOS,Long Island-Brooklyn,College/University,0
5870,78444,Dwight Waller,1968,10,11,131,Draft,1610612737,Atlanta,Hawks,ATL,Tennessee State,College/University,1
5871,80810,Greg Cisson,1968,10,12,132,Draft,1610612755,Philadelphia,76ers,PHL,Rider,College/University,0
5872,80898,Lee Davis,1968,10,13,133,Draft,1610612756,Phoenix,Suns,PHX,North Carolina Central,College/University,0
5873,80889,Eugene Jones,1968,10,14,134,Draft,1610612749,Milwaukee,Bucks,MIL,Missouri,College/University,0
5874,80867,Leonardo Epps,1968,11,1,135,Draft,1610612745,San Diego,Rockets,SDR,Clark Atlanta,College/University,0
5875,77466,Jim Marsh,1968,11,2,136,Draft,1610612760,Seattle,SuperSonics,SEA,Southern California,College/University,1
5876,80858,Jim McGonigle,1968,11,3,137,Draft,1610612741,Chicago,Bulls,CHI,Iowa State,College/University,0
5877,80836,Al Dixon,1968,11,4,138,Draft,1610612764,Baltimore,Bullets,BLT,Bowling Green,College/University,0
5878,80803,James Robinson,1968,11,5,139,Draft,1610612758,Cincinnati,Royals,CIN,Rochester Tech,College/University,0
5879,80773,Jerry Chandler,1968,11,6,140,Draft,1610612744,San Francisco,Warriors,SFW,Nevada-Las Vegas,College/University,0
5880,80771,Bob Redd,1968,11,7,141,Draft,1610612752,New York,Knicks,NYK,Marshall,College/University,0
5881,80791,Harry Singletary,1968,11,8,142,Draft,1610612747,Los Angeles,Lakers,LAL,Presbyterian,College/University,0
5882,80757,Tom Neimeir,1968,11,9,143,Draft,1610612738,Boston,Celtics,BOS,Evansville,College/University,0
5883,80830,Henry Watkins,1968,11,10,144,Draft,1610612737,Atlanta,Hawks,ATL,Tennessee State,College/University,0
5884,80816,Bill Soens,1968,11,11,145,Draft,1610612755,Philadelphia,76ers,PHL,Miami (FL),College/University,0
5885,80891,Brad Luchini,1968,11,12,146,Draft,1610612749,Milwaukee,Bucks,MIL,Marquette,College/University,0
5886,76204,Ron Boone,1968,11,13,147,Draft,1610612756,Phoenix,Suns,PHX,Idaho State,College/University,1
5887,80873,Roy Manning,1968,12,1,148,Draft,1610612745,San Diego,Rockets,SDR,Lane,College/University,0
5888,80884,Walt Simon,1968,12,2,149,Draft,1610612760,Seattle,SuperSonics,SEA,Utah,College/University,0
5889,80855,John Lallensack,1968,12,3,150,Draft,1610612741,Chicago,Bulls,CHI,Wisconsin-Oshkosh,College/University,0
5890,80834,Willie Cager,1968,12,4,151,Draft,1610612764,Baltimore,Bullets,BLT,Texas-El Paso,College/University,0
5891,80804,Glynn Saulters,1968,12,5,152,Draft,1610612758,Cincinnati,Royals,CIN,Louisiana-Monroe,College/University,0
5892,80779,Bob Wolfe,1968,12,6,153,Draft,1610612744,San Francisco,Warriors,SFW,California,College/University,0
5893,80770,Pat Moriarty,1968,12,7,154,Draft,1610612752,New York,Knicks,NYK,Guilford,College/University,0
5894,80788,Reggie Lacefield,1968,12,8,155,Draft,1610612747,Los Angeles,Lakers,LAL,Western Michigan,College/University,0
5895,80754,Bill Langheld,1968,12,9,156,Draft,1610612738,Boston,Celtics,BOS,Fordham,College/University,0
5896,80823,Bill Harris,1968,12,10,157,Draft,1610612737,Atlanta,Hawks,ATL,Texas-El Paso,College/University,0
5897,80680,Ted Campbell,1968,12,11,158,Draft,1610612755,Philadelphia,76ers,PHL,North Carolina A&T,College/University,0
5898,80892,Dave Miller,1968,12,12,159,Draft,1610612749,Milwaukee,Bucks,MIL,Florida,College/University,0
5899,80897,Bill Davis,1968,12,13,160,Draft,1610612756,Phoenix,Suns,PHX,Arizona,College/University,0
5900,80868,Marshall Evans,1968,13,1,161,Draft,1610612745,San Diego,Rockets,SDR,Lincoln (MO),College/University,0
5901,77747,Carlos Ogden,1968,13,2,162,Draft,1610612760,Seattle,SuperSonics,SEA,Santa Clara,College/University,1
5902,76815,Herm Gilliam,1968,13,3,163,Draft,1610612741,Chicago,Bulls,CHI,Purdue,College/University,1
5903,80833,Rudy Bogad,1968,13,4,164,Draft,1610612764,Baltimore,Bullets,BLT,St. John's (NY),College/University,0
5904,80806,Bill Tindall,1968,13,5,165,Draft,1610612758,Cincinnati,Royals,CIN,Massachusetts,College/University,0
5905,80769,Ken Morehead,1968,13,6,166,Draft,1610612752,New York,Knicks,NYK,Hiram Scott,College/University,0
5906,80789,Harvey Mumford,1968,13,7,167,Draft,1610612747,Los Angeles,Lakers,LAL,Montana State,College/University,0
5907,80759,Art Stephenson,1968,13,8,168,Draft,1610612738,Boston,Celtics,BOS,Rhode Island,College/University,0
5908,80827,Frank Standard,1968,13,9,169,Draft,1610612737,Atlanta,Hawks,ATL,South Carolina,College/University,0
5909,80815,Earl Seyfert,1968,13,10,170,Draft,1610612755,Philadelphia,76ers,PHL,Kansas State,College/University,0
5910,80899,Pat Hobard,1968,13,11,171,Draft,1610612756,Phoenix,Suns,PHX,California (PA),College/University,0
5911,80872,Bobby Lewis,1968,14,1,172,Draft,1610612745,San Diego,Rockets,SDR,North Carolina State,College/University,0
5912,80886,Mike Warren,1968,14,2,173,Draft,1610612760,Seattle,SuperSonics,SEA,California-Los Angeles,College/University,0
5913,80850,Dave Carr,1968,14,3,174,Draft,1610612741,Chicago,Bulls,CHI,Washington,College/University,0
5914,80842,Ernest Sims,1968,14,4,175,Draft,1610612764,Baltimore,Bullets,BLT,East Tennessee State,College/University,0
5915,80794,Charles Core,1968,14,5,176,Draft,1610612758,Cincinnati,Royals,CIN,Southeastern Louisiana,College/University,0
5916,80766,John Harlow,1968,14,6,177,Draft,1610612752,New York,Knicks,NYK,Princeton,College/University,0
5917,80786,John Godfrey,1968,14,7,178,Draft,1610612747,Los Angeles,Lakers,LAL,Abilene Christian,College/University,0
5918,80751,Keith Hockstein,1968,14,8,179,Draft,1610612738,Boston,Celtics,BOS,Holy Cross,College/University,0
5919,80824,George Hicker,1968,14,9,180,Draft,1610612737,Atlanta,Hawks,ATL,Syracuse,College/University,0
5920,80818,Tom Youngdale,1968,14,10,181,Draft,1610612755,Philadelphia,76ers,PHL,Davidson,College/University,0
5921,80869,Bill Gaines,1968,15,1,182,Draft,1610612745,San Diego,Rockets,SDR,Texas A&M-Commerce,College/University,0
5922,80857,Mickey McCarthy,1968,15,2,183,Draft,1610612741,Chicago,Bulls,CHI,Texas Christian,College/University,0
5923,80654,Joe Allen,1968,15,3,184,Draft,1610612764,Baltimore,Bullets,BLT,Bradley,College/University,0
5924,80795,Mike Drepling,1968,15,4,185,Draft,1610612758,Cincinnati,Royals,CIN,Westminster (PA),College/University,0
5925,80764,Ed Fellers,1968,15,5,186,Draft,1610612752,New York,Knicks,NYK,Guilford,College/University,0
5926,76125,Johnny Baum,1968,15,6,187,Draft,1610612747,Los Angeles,Lakers,LAL,Temple,College/University,1
5927,80822,Bernie Foster,1968,15,7,188,Draft,1610612737,Atlanta,Hawks,ATL,Point Loma Nazarene,College/University,0
5928,80686,George Mack,1968,15,8,189,Draft,1610612755,Philadelphia,76ers,PHL,North Carolina A&T,College/University,0
5929,80864,Chuck Caldwell,1968,16,1,190,Draft,1610612745,San Diego,Rockets,SDR,Missouri-St. Louis,College/University,0
5930,80853,Fred Holden,1968,16,2,191,Draft,1610612741,Chicago,Bulls,CHI,Louisville,College/University,0
5931,80832,Dennis Blace,1968,16,3,192,Draft,1610612764,Baltimore,Bullets,BLT,San Francisco,College/University,0
5932,80797,Dick Harris,1968,16,4,193,Draft,1610612758,Cincinnati,Royals,CIN,,,0
5933,80765,Bob Ferguson,1968,16,5,194,Draft,1610612752,New York,Knicks,NYK,Tennessee Wesleyan,College/University,0
5934,80785,Mike Eberle,1968,16,6,195,Draft,1610612747,Los Angeles,Lakers,LAL,Wyoming,College/University,0
